Symbol,Name,PE Ratio,Dividend Yield,Earnings Growth
JKHY,"Jack Henry & Associates, Inc.",0.06746652676056339,0.031115608398684547,0.0035862970761583353
MOS,Mosaic Company (The),0.239643102068522,0.06703769542119908,0.0022754878678037695
TFX,Teleflex Incorporated,0.07381136409317264,0.013913483430306095,0.0011890225337397161
BAP,Credicorp Ltd.,0.20297351505393324,0.09992410827219832,0.002445348229766586
REXR,"Rexford Industrial Realty, Inc.",0.05065085303884495,0.08095117632178091,0.004115107636985972
MORN,"Morningstar, Inc.",0.013315643905155921,0.0131545661522894,0.07135096676185257
BPYPP,Brookfield Property Partners L.,0.33691343756233444,0.305843637743486,0.0
EDU,New Oriental Education & Techno,0.046152562334848664,0.0,0.0
FND,"Floor & Decor Holdings, Inc.",0.04573867557232075,0.0,0.0015928415074626385
EXAS,Exact Sciences Corporation,0.0,0.0,0.0
BLD,TopBuild Corp.,0.10707387817854813,0.0,0.0034645104015434856
EVRG,"Evergy, Inc.",0.1324375568858567,0.12800404755881606,0.0025511103419321134
KMX,CarMax Inc,0.09804529731603512,0.0,0.006890561853208597
CRL,Charles River Laboratories Inte,0.08585753787358046,0.0,0.003102355290188801
DKS,Dick's Sporting Goods Inc,0.1463786249931244,0.058183657981280036,0.0030414619528813763
GRAB,Grab Holdings Limited,0.0,0.0,0.0
NBIX,"Neurocrine Biosciences, Inc.",0.043291641333273734,0.0,0.00519836805856016
BURL,"Burlington Stores, Inc.",0.05343236784312787,0.0,0.009278221658157624
OVV,Ovintiv Inc. (DE),0.42686385926281506,0.06551985580571716,0.0009326295345505588
AOS,A.O. Smith Corporation,0.10386388414032843,0.0392107285605869,0.0
BCH,Banco De Chile,0.2441756632970614,0.19301796104224636,0.003483739876482672
PNR,Pentair plc.,0.1115573356863329,0.029850746268656716,0.00684248816586063
BPYPO,Brookfield Property Partners L.,0.340733087629612,0.3040728560586896,0.0
RBA,"RB Global, Inc.",0.03202859594505153,0.035163164685049327,0.003131199502597581
UTHR,United Therapeutics Corporation,0.19212502613073695,0.0,0.005127859983783143
SNN,"Smith & Nephew SNATS, Inc.",0.04076006977535739,0.0652668833797116,0.0030414619528813763
EQH,"Equitable Holdings, Inc.",0.21841758122302854,0.06374905135340246,0.0
CELH,"Celsius Holdings, Inc.",0.017815426080457303,0.0,0.0
UGIC,UGI Corporation Corporate,0.25601318321691363,0.3116620288388566,0.0
CX,"Cemex, S.A.B. de C.V. Sponsored",0.10131871690913367,0.0,0.0
GL,Globe Life Inc.,0.1762463237582902,0.01745509638249431,0.004227279574131227
PSTG,"Pure Storage, Inc.",0.012917714552182963,0.0,0.0
UWMC,UWM Holdings Corporation,0.052523282894736845,0.15077156589931695,0.0036471904134657597
LBRDA,Liberty Broadband Corporation,0.1682763660492102,0.0,0.0036247560260367086
LBRDK,Liberty Broadband Corporation,0.16809970252383097,0.0,0.0036247560260367086
NTNX,"Nutanix, Inc.",0.0,0.0,0.0
ESTC,Elastic N.V.,0.0,0.0,0.0
BXP,"Boston Properties, Inc.",0.04375037595583661,0.15203643814824183,0.003047871777861105
TEVA,Teva Pharmaceutical Industries ,0.0,0.0,0.0
CNA,CNA Financial Corporation,0.21684289941998963,0.09967113584619276,0.004826598209735883
COTY,Coty Inc.,0.0623250214801101,0.0,0.0022562583928645826
OTEX,Open Text Corporation,0.02935724153275615,0.06501391095370604,0.0003813845862938712
ARCC,Ares Capital Corporation,0.2816483277170341,0.2410827219833038,0.0066790376288775434
RDY,Dr. Reddy's Laboratories Ltd,0.11126131543721438,0.015431317986339487,0.0034516907515840275
TOL,"Toll Brothers, Inc.",0.24893523942483828,0.018466987098406273,0.004159976411844075
SAIA,"Saia, Inc.",0.05497393533666354,0.0,0.003938837450043427
NRG,"NRG Energy, Inc.",0.0,0.07943334682519605,0.015768169450133162
LAMR,Lamar Advertising Company,0.10107063752491939,0.1188970351631672,0.007124520464968703
WMS,"Advanced Drainage Systems, Inc.",0.08876348132449642,0.008095117632178092,0.004256123786540007
NI,NiSource Inc,0.12843083547602643,0.10220085504679988,0.0030158226529624606
QRVO,"Qorvo, Inc.",0.0,0.0,0.0
LCID,"Lucid Group, Inc.",0.0,0.0,0.0
WRK,Westrock Company,0.0,0.0693144447255249,0.0
CCK,"Crown Holdings, Inc.",0.11161913623740981,0.03238046799898811,0.0010768505965944599
PAG,"Penske Automotive Group, Inc.",0.22310754251742662,0.05034151277510751,0.0020767832934321722
APA,APA Corporation,0.5640101733981647,0.08373386541866935,0.013608058431964512
FIVE,"Five Below, Inc.",0.05869006416288317,0.0,0.002791478778671948
WES,"Western Midstream Partners, LP",0.1711698813376607,0.17176827725777888,0.002695331403976014
USFD,US Foods Holding Corp.,0.09114589703709258,0.0,0.005070171558965581
PEAK,"Healthpeak Properties, Inc.",0.07802412241737851,0.18214014672400708,0.40805907294701316
HTHT,H World Group Limited,0.028240818049981072,0.0392107285605869,0.0
CDAY,Ceridian HCM Holding Inc.,0.0010330963628051241,0.0,0.0
FFIV,"F5, Inc.",0.09505489923944149,0.0,0.0061117681181715325
PARA,Paramount Global,0.0,0.044523146976979504,0.004102287987026514
MKTX,"MarketAxess Holdings, Inc.",0.07408298224729809,0.03440424993675689,0.0036471904134657597
CPT,Camden Property Trust,0.08992114325386912,0.10928408803440424,0.01540601433877848
BPYPN,Brookfield Property Partners L.,0.36945459848523515,0.30154311915001264,0.0
RGA,"Reinsurance Group of America, I",0.17200826796229965,0.049076650645079684,0.002458167879726044
ALLY,Ally Financial Inc.,0.18268455164645267,0.08322792309638248,0.0005352203858073652
EMN,Eastman Chemical Company,0.19063774682972423,0.09410574247407032,1.0
PAA,"Plains All American Pipeline, L",0.1813210446003454,0.1958006577283076,0.0036439855009758955
DLB,Dolby Laboratories,0.056141113511430245,0.037439919048823676,0.0026120036792395378
CZR,"Caesars Entertainment, Inc.",0.19249337763487112,0.0,0.0
ALLE,Allegion plc,0.10840749286045288,0.037186946622818115,0.002714560878915201
PFGC,Performance Food Group Company,0.08375838130519125,0.0,0.003400412151746196
PR,Permian Resources Corporation,0.1337267851814662,0.08019225904376422,0.0004999663484188565
GLOB,Globant S.A.,0.03798051648112143,0.0,0.0033331089894590425
VLYPP,Valley National Bancorp - 6.25%,0.12206237078667607,0.1907412092081963,0.0011281291964322913
CVNA,Carvana Co.,0.0,0.0,0.0
DBX,"Dropbox, Inc.",0.12396407008225206,0.0,0.002230619092945667
TFII,TFI International Inc.,0.08991170485094001,0.02681507715658993,0.002733790353854388
EME,"EMCOR Group, Inc.",0.09761507848783753,0.006324310650139135,0.0052143926210094825
CUBE,CubeSmart,0.089237158200216,0.11839109537060459,0.0028010935161415416
UHS,"Universal Health Services, Inc.",0.13103807769958434,0.011889704022261572,0.002993388265533409
BRKR,Bruker Corporation,0.07931573971198698,0.005565393119150013,0.006739930966184967
RGEN,Repligen Corporation,0.009105775091172314,0.0,0.0
LEGN,Legend Biotech Corporation,0.0,0.0,0.0
OZKAP,Bank OZK - 4.625% Series A Non-,0.48073558477719236,0.168226673412598,0.0034901497014624013
HOOD,"Robinhood Markets, Inc.",0.0,0.0,0.0
HII,"Huntington Ingalls Industries, ",0.13387859553288542,0.04502909182899063,0.007124520464968703
SCI,Service Corporation Internation,0.11098145485108064,0.04123450543890716,0.004970819271779783
EWBC,"East West Bancorp, Inc.",0.24325311942506403,0.07639767265368073,0.002201774880536887
DINO,HF Sinclair Corporation,0.3002882693121444,0.08044523146976978,0.0
DOX,Amdocs Limited,0.11620246071172297,0.05236529218315203,0.003698469013303591
RNR,RenaissanceRe Holdings Ltd.,0.4490901545979751,0.01694915254237288,0.009255787270728571
WYNN,"Wynn Resorts, Limited",0.13700932760643378,0.023779406779661016,0.06891523326955556
FBIN,"Fortune Brands Innovations, Inc",0.09046044919877713,0.02858588413862889,0.0023331762926213297
NLY,Annaly Capital Management Inc.,0.0,0.3478370857576524,0.0
AFG,"American Financial Group, Inc.",0.17679303192091278,0.05641285099924108,0.003012617740472596
CASY,"Caseys General Stores, Inc.",0.09896759417505384,0.013913483430306095,0.00361834620105698
CHK,Chesapeake Energy Corporation,0.4099589805098027,0.08929926637996456,0.00045189266107088945
CHRW,"C.H. Robinson Worldwide, Inc.",0.08563912188943572,0.08373386541866935,0.0009454491845100166
XPO,"XPO, Inc.",0.031414460300359104,0.0,0.0
WTRG,"Essential Utilities, Inc.",0.12043295310687897,0.08803440424993675,0.0034997644389319947
SNX,TD SYNNEX Corporation,0.1461334363420406,0.038704781178851504,0.0027722493037327612
VIPS,Vipshop Holdings Limited,0.23288857137773042,0.0,0.002509446479563875
SBS,Companhia de saneamento Basico ,0.15790079628737655,0.04148747786491273,0.002426118754827399
NVT,nVent Electric plc,0.11606784390512924,0.02858588413862889,0.005006073309168292
DUOL,"Duolingo, Inc.",0.0,0.0,0.0
RRX,Regal Rexnord Corporation,0.0,0.0204907665064508,0.0016729643197092503
GTLB,GitLab Inc.,0.0,0.0,0.0
PCOR,"Procore Technologies, Inc.",0.0,0.0,0.0
QGEN,Qiagen N.V.,0.08029320310904707,0.07386794839362508,0.001201842183699174
ETSY,"Etsy, Inc.",0.07038753614909338,0.0,0.0025447005169523845
DVA,DaVita Inc.,0.133941501563552,0.0,0.006967479752965344
HSIC,"Henry Schein, Inc.",0.09725262918450636,0.0,0.0030030030030030025
CHDN,"Churchill Downs, Incorporated",0.10242960177722542,0.007336200354161397,0.1830966505459568
LSCC,Lattice Semiconductor Corporati,0.05784418279904196,0.0,0.00598036670608709
ITT,ITT Inc.,0.09094010778042635,0.025297240070832276,0.002487012092134824
SKX,"Skechers U.S.A., Inc.",0.13124139932057613,0.0,0.0036568051509353536
PEN,"Penumbra, Inc.",0.02298733833395039,0.0,0.043243884225741214
AAL,"American Airlines Group, Inc.",0.17735769318605596,0.0,0.0
BSAC,Banco Santander - Chile,0.14902606663203796,0.16923855299772325,0.006554046041772828
CLH,"Clean Harbors, Inc.",0.08702712603790347,0.0,0.0037433377881616937
CLF,Cleveland-Cliffs Inc.,0.08895943431725876,0.0,0.0
JNPR,"Juniper Networks, Inc.",0.05967239577500425,0.0594485175815836,0.0021376766307395975
KEP,Korea Electric Power Corporatio,0.0,0.0,0.0
KNX,Knight-Swift Transportation Hol,0.05388486843881447,0.02732102200860106,0.0
MTCH,"Match Group, Inc.",0.13836502051389124,0.0,0.008691722672512425
BBWI,"Bath & Body Works, Inc.",0.14924575971472176,0.04224639767265368,0.00409267324955692
PCTY,Paylocity Holding Corporation,0.040327306169986255,0.0,0.0073937331141173184
PRH,"Prudential Financial, Inc. 5.95",0.0,0.0,0.0
RHI,Robert Half Inc.,0.11064221833826968,0.06653175309891221,0.0018652590691011178
MEDP,"Medpace Holdings, Inc.",0.05180403611178223,0.0,0.0036503953259556243
BIRK,Birkenstock Holding plc,0.019642886755811096,0.0,0.0
ESLT,Elbit Systems Ltd.,0.06685378825117508,0.02352643561851758,0.0033747728518272804
CET, Central Securities,0.41027468887247914,0.12016190235264354,0.005371433333012841
RL,Ralph Lauren Corporation,0.10708934195629975,0.03971667088287377,0.004111902724496107
LSXMB,Liberty Media Corporation - Ser,0.1899682757186426,0.0,0.0011890225337397161
LSXMA,Liberty Media Corporation - Ser,0.18898816057156756,0.0,0.0011890225337397161
TOST,"Toast, Inc.",0.0,0.0,0.0
LSXMK,Liberty Media Corporation - Ser,0.1900842619047619,0.0,0.0011890225337397161
CHWY,"Chewy, Inc.",0.0044573103030632385,0.0,0.0
TTC,Toro Company (The),0.07781340857809814,0.03845180875284594,0.0018364148566923377
MNDY,monday.com Ltd.,0.0,0.0,0.0
PAC,Grupo Aeroportuario Del Pacific,0.15308823100783284,0.13989375158107764,0.0027882738661820835
ROIV,Roivant Sciences Ltd.,0.7481905890669835,0.0,0.0
SOFI,"SoFi Technologies, Inc.",0.0,0.0,0.0
WCC,"WESCO International, Inc.",0.2039311896843278,0.025550212496837844,0.0019293573188984073
AGCO,AGCO Corporation,0.3022348918404903,0.026562104730584363,0.003304264777050262
BIO,"Bio-Rad Laboratories, Inc.",0.0,0.0,0.0013172190333342949
NWSA,News Corporation,0.035707218784942235,0.018719959524411838,0.007355274164238945
ASR,Grupo Aeroportuario del Sureste,0.1505933729053599,0.04755881608904629,0.0033266991644793137
TIMB,TIM S.A.,0.144339769837333,0.09233493549203137,0.006432259367157978
TTEK,"Tetra Tech, Inc.",0.05701585330786866,0.014419427776372373,0.00197422609375651
WBS,Webster Financial Corporation,0.22567170465375835,0.08525170756387553,0.0023524057675605166
X,United States Steel Corporation,0.16777685146793261,0.010118897040222613,0.0
OLED,Universal Display Corporation,0.05778932778531474,0.02302049076650645,0.0029549293156550358
BJ,"BJ's Wholesale Club Holdings, I",0.118847437812013,0.0,0.003192092839905006
PRS,"Prudential Financial, Inc. 5.62",0.0,0.0,0.0
FTI,TechnipFMC plc,0.0,0.02302049076650645,0.0
JLL,Jones Lang LaSalle Incorporated,0.06024349314719622,0.0,0.0012851699084356501
TREX,"Trex Company, Inc.",0.044844775540360954,0.0,0.014707343415988026
ONON,On Holding AG,0.019915820365890517,0.0,0.008919271459292803
SRPT,"Sarepta Therapeutics, Inc.",0.0,0.0,0.0
ALV,"Autoliv, Inc.",0.11606025654519372,0.06071338224133569,0.004759295047448728
NCLH,Norwegian Cruise Line Holdings ,0.0,0.0,0.0
TPX,"Tempur Sealy International, Inc",0.09225423008451965,0.02479129774854541,0.0023524057675605166
CHE,Chemed Corp,0.0629612072215249,0.006324310650139135,0.004095878162046785
MTN,"Vail Resorts, Inc.",0.05526376322411058,0.08828737161649379,0.0
AIZ,"Assurant, Inc.",0.1503834962916825,0.04022261573488489,0.008537886872998932
FRT,Federal Realty Investment Trust,0.06634519944598338,0.1118138122944599,0.0016537348447700634
WSC,WillScot Mobile Mini Holdings C,0.08100168739585677,0.0,0.0033811826768070092
ACGLO,Arch Capital Group Ltd. - Depos,0.3917309285108655,0.14318238552997722,0.008605190035286085
IBKR,"Interactive Brokers Group, Inc.",0.06202058963203524,0.008854034910194788,0.0035414283013002327
EGP,"EastGroup Properties, Inc.",0.05698835825647242,0.07057930432582847,0.004794549084837238
UNM,Unum Group,0.27760164661404785,0.07386794839362508,0.003688854275833998
PSO,"Pearson, Plc",0.09678933985228107,0.05666582342524664,0.004502902048259572
LAD,"Lithia Motors, Inc.",0.26760094270422596,0.01694915254237288,0.0026857166665064207
CNM,"Core & Main, Inc.",0.10381224727570305,0.0,0.003121584765127988
CYBR,CyberArk Software Ltd.,0.0,0.0,0.0
STN,Stantec Inc,0.0618152973976069,0.017202124462433594,0.004836212947205476
COLD,"Americold Realty Trust, Inc.",0.0,0.08575765241588665,0.0
INFA,Informatica Inc.,0.0,0.0,0.0
HLI,"Houlihan Lokey, Inc.",0.06863702193038214,0.04174045029091829,0.003621551113546844
CW,Curtiss-Wright Corporation,0.08878104175103585,0.007842145712117379,0.00343887110162457
PNW,Pinnacle West Capital Corporati,0.1343594710468409,0.125727295724766,0.003810640950448848
CHKEW,Chesapeake Energy Corporation,0.0,0.0,0.00045189266107088945
KRTX,"Karuna Therapeutics, Inc.",0.0,0.0,0.0
ATR,"AptarGroup, Inc.",0.0699059959323639,0.028838856564634453,0.003262600914682024
MSTR,MicroStrategy Incorporated,0.08873829620191352,0.0,0.0
TPR,"Tapestry, Inc.",0.18104332466804446,0.07235011636731595,0.003192092839905006
TX,Ternium S.A. Ternium S.A.,0.18832585147236752,0.20895522388059698,0.03322853269491476
UI,Ubiquiti Inc.,0.11586273304680422,0.04958259549709082,0.0022626682178443114
AMKR,"Amkor Technology, Inc.",0.10910421370573278,0.025550212496837844,0.0022370289179253957
SSD,"Simpson Manufacturing Company, ",0.09501109022595912,0.0131545661522894,0.0029485194906753065
GWRE,"Guidewire Software, Inc.",0.0,0.0,0.0
BWA,BorgWarner Inc.,0.19530858042290275,0.03617505818365798,0.001858849244121389
TAL,TAL Education Group,0.0,0.0,0.0
SEIC,SEI Investments Company,0.11712951848488483,0.03415127751075133,0.0034709202265232144
WWD,"Woodward, Inc.",0.07899828728209157,0.017708070579306855,0.009467311495059626
LU,Lufax Holding Ltd,0.17563785331632392,0.3235517581583607,0.0001378112370641717
JEF,Jefferies Financial Group Inc.,0.06101361200270634,0.07159119150012647,0.0016633495822396564
ORI,Old Republic International Corp,0.1630878510171279,0.08575765241588665,0.001195432358719445
BILL,"BILL Holdings, Inc.",0.0,0.0,0.0
WEX,WEX Inc.,0.06452722443927623,0.0,0.003073511077780021
COKE,"Coca-Cola Consolidated, Inc.",0.11924810504954671,0.005565393119150013,0.0019710211812666452
OMAB,Grupo Aeroportuario del Centro ,0.1610971611140305,0.15583101441942826,0.004034984824739359
LEA,Lear Corporation,0.1600234503481072,0.05717176827725778,0.0034516907515840275
CHKEZ,Chesapeake Energy Corporation,0.0,0.0,0.00045189266107088945
ELF,"e.l.f. Beauty, Inc.",0.02888682825441599,0.0,0.0042529188740501435
BERY,"Berry Global Group, Inc.",0.17120875485403633,0.0460409815330129,0.001801160819303829
NYCB,"New York Community Bancorp, Inc",1.0,0.11130786744244876,0.0
GGB,Gerdau S.A.,0.4123026743552105,0.18821148494814063,0.0013588828957025326
GPS,"Gap, Inc. (The)",0.013469160269823916,0.07740956235770301,0.002329971380131465
IVZ,Invesco Ltd,0.0,0.1315456539337212,0.0
DCI,"Donaldson Company, Inc.",0.1013546429048415,0.037439919048823676,0.0033491335519083647
GNRC,Generac Holdlings Inc.,0.06748105894917371,0.0,0.005986776531066818
S,"SentinelOne, Inc.",0.0,0.0,0.0
RBC,RBC Bearings Incorporated,0.051767332261413335,0.0,0.004159976411844075
APG,APi Group Corporation,0.024199332903717834,0.0,0.008233420186461808
IMGN,"ImmunoGen, Inc.",0.0,0.0,0.0
RGLD,"Royal Gold, Inc.",0.07875780730364976,0.037439919048823676,0.0035766823386887414
NOV,NOV Inc.,0.303479699828169,0.028838856564634453,0.018460295941619312
KNSL,"Kinsale Capital Group, Inc.",0.060690882135591,0.002529724007083228,0.004823393297246018
DAR,Darling Ingredients Inc.,0.22649065785566633,0.0,0.002025504693594341
TXRH,"Texas Roadhouse, Inc.",0.070865357041539,0.037945863900834806,0.003810640950448848
VFC,V.F. Corporation,0.0,0.05641285099924108,0.0
VOYA,"Voya Financial, Inc.",0.17620787756200207,0.05868960283329117,0.0018973081939997625
NFE,New Fortress Energy Inc.,0.13491304838629,0.03136858082469011,0.003217732139823922
FHN,First Horizon Corporation,0.2364355811081485,0.10751328105236528,0.00212485698078014
MIDD,The Middleby Corporation,0.11040377839476305,0.0,0.0017691116944051843
CFLT,"Confluent, Inc.",0.0,0.0,0.0
NNN,"NNN REIT, Inc.",0.11854567947271845,0.13635213761699974,0.0032754205646414822
FUTU,Futu Holdings Limited,0.17440196775692882,0.0,0.004675967322712253
THC,Tenet Healthcare Corporation,0.1388265315881636,0.0,0.00761807698840783
JAZZ,Jazz Pharmaceuticals plc,0.014934274361679104,0.0,0.0
UFPI,"UFP Industries, Inc.",0.16114846848306483,0.029850746268656716,0.002493421917114553
MUSA,Murphy USA Inc.,0.13918496199563898,0.00986592461421705,0.004227279574131227
W,Wayfair Inc.,0.0,0.0,0.0
OHI,"Omega Healthcare Investors, Inc",0.07456605541718556,0.21730331393878063,0.0035959118136279283
LNW,"Light & Wonder, Inc.",0.028804412900369225,0.0,0.0006602119729120794
SITE,"SiteOne Landscape Supply, Inc.",0.05309318820416353,0.0,0.0
AU,AngloGold Ashanti PLC,0.012995451437873035,0.009612952188211484,0.0
YMM,Full Truck Alliance Co. Ltd.,0.09031152714932127,0.0,0.0049676143592899185
NYT,New York Times Company (The),0.07459591468477902,0.02959777384265115,0.004929155409411545
CTLT,"Catalent, Inc.",0.0,0.0,0.0
CHKEL,Chesapeake Energy Corporation,0.0,0.0,0.00045189266107088945
RMBS,"Rambus, Inc.",0.1220852801058623,0.0,0.012063290611849842
AXTA,Axalta Coating Systems Ltd.,0.08663750560732793,0.0,0.005304130170725688
CERE,"Cerevel Therapeutics Holdings, ",0.0,0.0,0.0
FMC,FMC Corporation,0.4253124345455255,0.11156083227928154,0.012999125058890266
ONTO,Onto Innovation Inc.,0.032566060898243196,0.0,0.0013749074581518549
GPK,Graphic Packaging Holding Compa,0.19500502806900905,0.037945863900834806,0.003954862012492748
KVYO,"Klaviyo, Inc. Series A",0.0,0.0,0.0
KGC,Kinross Gold Corporation,0.1530678561724557,0.06046040981533012,0.0
GNTX,Gentex Corporation,0.11621607208918024,0.03313939033645333,0.004313812211357569
ACGLN,Arch Capital Group Ltd. - Depos,0.44867357150323695,0.14090564128509991,0.008605190035286085
QLYS,"Qualys, Inc.",0.057764011511986506,0.0,0.004618278897894693
CMA,Comerica Incorporated,0.2755304860589192,0.14444725524917781,0.00016345053698308746
GXO,"GXO Logistics, Inc.",0.0832612374484311,0.0,0.005050942084026395
